Diet Type,Day,Meal,Dish Combo,Ingredients (per serving),Healthy Tag,Calories (kcal),Carbs (g),Protein (g),Fats (g),Batch
Vegan,305,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,305,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,305,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,305,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,305,Day Total,,—,Balanced,1560,249,44,35,.\batch3_vegan_mealplan.csv
Vegan,306,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch3_vegan_mealplan.csv
Vegan,306,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,306,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,306,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,306,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,306,Day Total,,—,Balanced,1420,223,43,38,.\batch3_vegan_mealplan.csv
Vegan,307,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch3_vegan_mealplan.csv
Vegan,307,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,307,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,307,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,307,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,307,Day Total,,—,Balanced,1530,249,49,33,.\batch3_vegan_mealplan.csv
Vegan,308,Breakfast,Upma,"Rava/Sooji 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch3_vegan_mealplan.csv
Vegan,308,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,308,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,308,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,308,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,308,Day Total,,—,Balanced,1640,254,44,40,.\batch3_vegan_mealplan.csv
Vegan,309,Breakfast,Uttapam,"Idli-Dosa Batter 70g, Tomato 20g, Chili 5g, Oil 5ml, Salt 2g",Healthy,300,50,8,6,.\batch3_vegan_mealplan.csv
Vegan,309,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,309,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,309,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,309,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,309,Day Total,,—,Balanced,1460,231,42,35,.\batch3_vegan_mealplan.csv
Vegan,310,Breakfast,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,310,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,310,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,310,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,310,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,310,Day Total,,—,Balanced,1460,232,45,35,.\batch3_vegan_mealplan.csv
Vegan,311,Breakfast,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,311,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,311,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,311,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,311,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,311,Day Total,,—,Balanced,1620,244,44,41,.\batch3_vegan_mealplan.csv
Vegan,312,Breakfast,Dibba Rotti,"Urad Dal 30g, Rice 60g, Oil 5ml, Salt 2g",Healthy,280,44,7,6,.\batch3_vegan_mealplan.csv
Vegan,312,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,312,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,312,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,312,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,312,Day Total,,—,Balanced,1440,225,41,35,.\batch3_vegan_mealplan.csv
Vegan,313,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch3_vegan_mealplan.csv
Vegan,313,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,313,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,313,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,313,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,313,Day Total,,—,Balanced,1440,242,46,30,.\batch3_vegan_mealplan.csv
Vegan,314,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch3_vegan_mealplan.csv
Vegan,314,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,314,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,314,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,314,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,314,Day Total,,—,Balanced,1580,246,45,41,.\batch3_vegan_mealplan.csv
Vegan,315,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch3_vegan_mealplan.csv
Vegan,315,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,315,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,315,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,315,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,315,Day Total,,—,Balanced,1490,233,45,35,.\batch3_vegan_mealplan.csv
Vegan,316,Breakfast,Upma,"Rava/Sooji 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch3_vegan_mealplan.csv
Vegan,316,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,316,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,316,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,316,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,316,Day Total,,—,Balanced,1520,247,46,35,.\batch3_vegan_mealplan.csv
Vegan,317,Breakfast,Uttapam,"Idli-Dosa Batter 70g, Tomato 20g, Chili 5g, Oil 5ml, Salt 2g",Healthy,300,50,8,6,.\batch3_vegan_mealplan.csv
Vegan,317,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,317,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,317,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,317,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,317,Day Total,,—,Balanced,1620,254,44,38,.\batch3_vegan_mealplan.csv
Vegan,318,Breakfast,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,318,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,318,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,318,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,318,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,318,Day Total,,—,Balanced,1420,216,41,37,.\batch3_vegan_mealplan.csv
Vegan,319,Breakfast,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,319,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,319,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,319,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,319,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,319,Day Total,,—,Balanced,1500,237,46,36,.\batch3_vegan_mealplan.csv
Vegan,320,Breakfast,Dibba Rotti,"Urad Dal 30g, Rice 60g, Oil 5ml, Salt 2g",Healthy,280,44,7,6,.\batch3_vegan_mealplan.csv
Vegan,320,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,320,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,320,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,320,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,320,Day Total,,—,Balanced,1600,248,43,38,.\batch3_vegan_mealplan.csv
Vegan,321,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch3_vegan_mealplan.csv
Vegan,321,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,321,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,321,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,321,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,321,Day Total,,—,Balanced,1400,226,42,32,.\batch3_vegan_mealplan.csv
Vegan,322,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch3_vegan_mealplan.csv
Vegan,322,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,322,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,322,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,322,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,322,Day Total,,—,Balanced,1460,239,47,36,.\batch3_vegan_mealplan.csv
Vegan,323,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch3_vegan_mealplan.csv
Vegan,323,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,323,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,323,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,323,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,323,Day Total,,—,Balanced,1650,256,47,38,.\batch3_vegan_mealplan.csv
Vegan,324,Breakfast,Upma,"Rava/Sooji 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch3_vegan_mealplan.csv
Vegan,324,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,324,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,324,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,324,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,324,Day Total,,—,Balanced,1480,231,42,37,.\batch3_vegan_mealplan.csv
Vegan,325,Breakfast,Uttapam,"Idli-Dosa Batter 70g, Tomato 20g, Chili 5g, Oil 5ml, Salt 2g",Healthy,300,50,8,6,.\batch3_vegan_mealplan.csv
Vegan,325,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,325,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,325,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,325,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,325,Day Total,,—,Balanced,1500,247,46,33,.\batch3_vegan_mealplan.csv
Vegan,326,Breakfast,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,326,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,326,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,326,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,326,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,326,Day Total,,—,Balanced,1580,239,43,40,.\batch3_vegan_mealplan.csv
Vegan,327,Breakfast,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,327,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,327,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,327,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,327,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,327,Day Total,,—,Balanced,1460,221,42,38,.\batch3_vegan_mealplan.csv
Vegan,328,Breakfast,Dibba Rotti,"Urad Dal 30g, Rice 60g, Oil 5ml, Salt 2g",Healthy,280,44,7,6,.\batch3_vegan_mealplan.csv
Vegan,328,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,328,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,328,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,328,Dinner,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,328,Day Total,,—,Balanced,1480,241,45,33,.\batch3_vegan_mealplan.csv
Vegan,329,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch3_vegan_mealplan.csv
Vegan,329,Morning Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,329,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,329,Evening Snack,Garelu,"Urad Dal 60g, Rice Flour 10g, Oil 5ml, Salt 2g",Healthy,300,40,8,9,.\batch3_vegan_mealplan.csv
Vegan,329,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch3_vegan_mealplan.csv
Vegan,329,Day Total,,—,Balanced,1560,249,44,35,.\batch3_vegan_mealplan.csv
Vegan,330,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch3_vegan_mealplan.csv
Vegan,330,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
Vegan,330,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,330,Evening Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,330,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch3_vegan_mealplan.csv
Vegan,330,Day Total,,—,Balanced,1420,223,43,38,.\batch3_vegan_mealplan.csv
Vegan,331,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch3_vegan_mealplan.csv
Vegan,331,Morning Snack,Punugulu,"Idli-Dosa Batter 60g, Rice Flour 20g, Oil 5ml, Salt 2g",Healthy,260,35,7,8,.\batch3_vegan_mealplan.csv
Vegan,331,Lunch,Pappu+Rice,"Rice 60g, Toor Dal 20g, Tomato 20g, Oil 5ml, Spices 5g",Healthy,390,66,13,8,.\batch3_vegan_mealplan.csv
Vegan,331,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch3_vegan_mealplan.csv
